ID,ANGER,TIMESTAMP
337,0.018398656,"21-01-2017,08:17:23"
338,0.0131137045,"21-01-2017,08:17:23"
339,0.0072349007,"21-01-2017,08:17:24"
340,0.010124785,"21-01-2017,08:17:24"
341,0.020246776,"21-01-2017,08:17:24"
342,0.02405573,"21-01-2017,08:17:24"
343,0.21251129,"21-01-2017,08:17:24"
344,0.14946964,"21-01-2017,08:17:25"
345,0.51985735,"21-01-2017,08:17:25"
346,0.041412104,"21-01-2017,08:17:25"
347,0.027333623,"21-01-2017,08:17:25"
348,0.017713724,"21-01-2017,08:17:26"
349,0.038314585,"21-01-2017,08:17:26"
350,0.0061457898,"21-01-2017,08:17:26"
351,0.0,"21-01-2017,08:17:26"
352,0.0,"21-01-2017,08:17:26"
353,0.0,"21-01-2017,08:17:27"
354,0.0,"21-01-2017,08:17:27"
355,0.10350469,"21-01-2017,08:17:27"
356,0.0,"21-01-2017,08:17:27"
357,0.0,"21-01-2017,08:17:28"
358,0.0,"21-01-2017,08:17:28"
359,0.0,"21-01-2017,08:17:28"
360,0.0,"21-01-2017,08:17:28"
361,0.0,"21-01-2017,08:17:28"
362,0.0,"21-01-2017,08:17:29"
363,0.0,"21-01-2017,08:17:29"
364,0.0,"21-01-2017,08:17:29"
365,0.0,"21-01-2017,08:17:29"
366,0.0,"21-01-2017,08:17:30"
367,0.0,"21-01-2017,08:17:30"
368,0.0,"21-01-2017,08:17:30"
369,0.0,"21-01-2017,08:17:30"
370,0.0,"21-01-2017,08:17:30"
371,0.0,"21-01-2017,08:17:31"
372,0.0,"21-01-2017,08:17:31"
373,0.0,"21-01-2017,08:17:31"
374,0.0,"21-01-2017,08:17:31"
375,0.0,"21-01-2017,08:17:32"
376,0.0,"21-01-2017,08:17:32"
377,0.0,"21-01-2017,08:17:32"
378,0.0,"21-01-2017,08:17:32"
379,0.0,"21-01-2017,08:17:32"
380,0.0,"21-01-2017,08:27:36"
381,0.0,"21-01-2017,08:27:36"
382,0.10757785,"21-01-2017,08:28:38"
383,0.10757785,"21-01-2017,08:28:38"
384,0.10757785,"21-01-2017,08:28:38"
385,0.10757785,"21-01-2017,08:28:39"
386,0.11037515,"21-01-2017,08:28:54"
387,0.00017906686,"21-01-2017,08:28:56"
388,0.0023858782,"21-01-2017,08:28:56"
389,0.0019989854,"21-01-2017,08:28:56"
390,0.0026673188,"21-01-2017,08:28:56"
391,0.001964194,"21-01-2017,08:28:57"
392,0.0023877036,"21-01-2017,08:28:57"
393,0.0025547552,"21-01-2017,08:28:57"
394,0.0014148081,"21-01-2017,08:28:57"
395,0.0012312328,"21-01-2017,08:28:58"
396,0.0017746723,"21-01-2017,08:28:58"
397,0.0006266098,"21-01-2017,08:28:58"
398,0.0020944094,"21-01-2017,08:28:58"
399,0.0034754553,"21-01-2017,08:28:59"
400,0.00413819,"21-01-2017,08:28:59"
401,0.004323559,"21-01-2017,08:28:59"
402,0.0042792335,"21-01-2017,08:28:59"
403,0.004304429,"21-01-2017,08:28:59"
404,0.004322998,"21-01-2017,08:29:00"
405,0.0042417897,"21-01-2017,08:29:00"
406,0.0042833737,"21-01-2017,08:29:00"
407,0.003995705,"21-01-2017,08:29:00"
408,0.0042088535,"21-01-2017,08:29:01"
409,0.0041970774,"21-01-2017,08:29:01"
410,0.004153197,"21-01-2017,08:29:01"
411,0.004034607,"21-01-2017,08:29:01"
412,0.0038351843,"21-01-2017,08:29:02"
413,0.003925407,"21-01-2017,08:29:02"
414,0.003925407,"21-01-2017,08:29:02"
415,0.0039934763,"21-01-2017,08:29:02"
416,0.0034217744,"21-01-2017,08:29:02"
417,0.0035232694,"21-01-2017,08:29:03"
418,0.0036662924,"21-01-2017,08:29:03"
419,0.0035935484,"21-01-2017,08:29:03"
420,0.0038022925,"21-01-2017,08:29:04"
421,0.004205162,"21-01-2017,08:29:04"
422,0.0043034893,"21-01-2017,08:29:04"
423,0.0044145514,"21-01-2017,08:29:04"
424,0.0043475353,"21-01-2017,08:29:05"
425,0.0041837506,"21-01-2017,08:29:05"
426,0.004235003,"21-01-2017,08:29:05"
427,0.004331012,"21-01-2017,08:29:05"
428,0.0044276593,"21-01-2017,08:29:06"
429,0.004434416,"21-01-2017,08:29:06"
430,0.004440391,"21-01-2017,08:29:06"
431,0.004433042,"21-01-2017,08:29:06"
432,0.0043942984,"21-01-2017,08:29:07"
433,0.0043754606,"21-01-2017,08:29:07"
434,0.0044270894,"21-01-2017,08:29:07"
435,0.004229647,"21-01-2017,08:29:07"
436,0.0041169776,"21-01-2017,08:29:07"
437,0.003645997,"21-01-2017,08:29:08"
438,0.004214714,"21-01-2017,08:29:08"
439,0.0042801765,"21-01-2017,08:29:08"
440,0.0040283985,"21-01-2017,08:29:08"
441,0.0037776218,"21-01-2017,08:29:09"
442,0.0034361463,"21-01-2017,08:29:09"
443,0.0041696867,"21-01-2017,08:29:09"
444,0.0044049174,"21-01-2017,08:29:09"
445,0.0044995826,"21-01-2017,08:29:10"
446,0.00448479,"21-01-2017,08:29:10"
447,0.004481199,"21-01-2017,08:29:10"
448,0.004369564,"21-01-2017,08:29:10"
449,0.0041587264,"21-01-2017,08:29:10"
450,0.0039485754,"21-01-2017,08:29:11"
451,0.0038607828,"21-01-2017,08:29:11"
452,0.0042889533,"21-01-2017,08:29:11"
453,0.0043266853,"21-01-2017,08:29:11"
454,0.004065164,"21-01-2017,08:29:12"
455,0.0035924418,"21-01-2017,08:29:12"
456,0.00436861,"21-01-2017,08:29:12"
457,0.004416421,"21-01-2017,08:29:12"
458,0.004575033,"21-01-2017,08:29:13"
459,0.0045214808,"21-01-2017,08:29:13"
460,0.00453485,"21-01-2017,08:29:13"
461,0.0045381594,"21-01-2017,08:29:13"
462,0.00457574,"21-01-2017,08:29:13"
463,0.004717194,"21-01-2017,08:29:14"
464,0.004537264,"21-01-2017,08:29:14"
465,0.0045030294,"21-01-2017,08:29:14"
466,0.0043417136,"21-01-2017,08:29:14"
467,0.0045057787,"21-01-2017,08:29:15"
468,0.004604464,"21-01-2017,08:29:15"
469,0.0045440877,"21-01-2017,08:29:15"
470,0.0045338636,"21-01-2017,08:29:15"
471,0.004465603,"21-01-2017,08:29:16"
472,0.0033947937,"21-01-2017,08:29:16"
473,0.002921111,"21-01-2017,08:29:16"
474,0.0040959916,"21-01-2017,08:29:16"
475,0.0044751265,"21-01-2017,08:29:16"
476,0.004462997,"21-01-2017,08:29:17"
477,0.004354053,"21-01-2017,08:29:17"
478,0.0030765648,"21-01-2017,08:29:17"
479,0.0033262756,"21-01-2017,08:29:17"
480,0.0028376197,"21-01-2017,08:29:18"
481,0.0036870774,"21-01-2017,08:29:18"
482,0.004323287,"21-01-2017,08:29:18"
483,0.00450779,"21-01-2017,08:29:18"
484,0.0043444103,"21-01-2017,08:29:19"
485,0.0036171966,"21-01-2017,08:29:19"
486,0.002666258,"21-01-2017,08:29:19"
487,0.00070359395,"21-01-2017,08:29:19"
488,0.0005809267,"21-01-2017,08:29:20"
489,0.003705283,"21-01-2017,08:29:20"
490,0.004057832,"21-01-2017,08:29:20"
491,0.004398474,"21-01-2017,08:29:20"
492,0.0043491977,"21-01-2017,08:29:20"
493,0.004525372,"21-01-2017,08:29:21"
494,0.005119683,"21-01-2017,08:29:21"
495,0.0041804486,"21-01-2017,08:29:21"
496,0.004369881,"21-01-2017,08:29:21"
497,0.004452221,"21-01-2017,08:29:22"
498,0.004712024,"21-01-2017,08:29:22"
499,0.0046528988,"21-01-2017,08:29:22"
500,0.0046062293,"21-01-2017,08:29:22"
501,0.004598873,"21-01-2017,08:29:23"
502,0.0045042234,"21-01-2017,08:29:23"
503,0.004063959,"21-01-2017,08:29:23"
504,0.00425161,"21-01-2017,08:29:23"
505,0.004299662,"21-01-2017,08:29:23"
506,0.0042417087,"21-01-2017,08:29:24"
507,0.0042351284,"21-01-2017,08:29:24"
508,0.003956785,"21-01-2017,08:29:24"
509,0.003865056,"21-01-2017,08:29:24"
510,0.0037850644,"21-01-2017,08:29:25"
511,0.004173629,"21-01-2017,08:29:25"
512,0.0041240784,"21-01-2017,08:29:25"
513,0.0041240784,"21-01-2017,08:29:25"
514,0.003946061,"21-01-2017,08:29:26"
515,0.0032300241,"21-01-2017,08:29:26"
516,0.0021736769,"21-01-2017,08:29:26"
517,0.0036591354,"21-01-2017,08:29:26"
518,0.0032014647,"21-01-2017,08:29:27"
519,0.0034780547,"21-01-2017,08:29:27"
520,0.00420574,"21-01-2017,08:29:27"
521,0.004286226,"21-01-2017,08:29:28"
522,0.0044523147,"21-01-2017,08:29:28"
523,0.004375014,"21-01-2017,08:29:28"
524,0.004480486,"21-01-2017,08:29:28"
525,0.0062623788,"21-01-2017,08:29:29"
526,0.0062812907,"21-01-2017,08:29:29"
527,0.004249105,"21-01-2017,08:29:29"
528,0.0048493217,"21-01-2017,08:29:29"
529,0.005952723,"21-01-2017,08:29:29"
530,0.0047219694,"21-01-2017,08:29:30"
531,0.0049992753,"21-01-2017,08:29:30"
532,0.0131830005,"21-01-2017,08:29:30"
533,0.005123747,"21-01-2017,08:29:30"
534,0.004944532,"21-01-2017,08:29:31"
535,0.0066830884,"21-01-2017,08:29:31"
536,0.004360481,"21-01-2017,08:29:31"
537,0.004852356,"21-01-2017,08:29:31"
538,0.0057635107,"21-01-2017,08:29:32"
539,0.0048369346,"21-01-2017,08:29:32"
540,0.005151988,"21-01-2017,08:29:32"
541,0.004788319,"21-01-2017,08:29:32"
542,0.0046807094,"21-01-2017,08:29:32"
543,0.004338883,"21-01-2017,08:29:33"
544,0.003691922,"21-01-2017,08:29:33"
545,0.0033129796,"21-01-2017,08:29:33"
546,0.0033776404,"21-01-2017,08:29:33"
547,0.0025393262,"21-01-2017,08:29:34"
548,0.001149737,"21-01-2017,08:29:34"
549,0.00033871538,"21-01-2017,08:29:34"
550,0.00026282802,"21-01-2017,08:29:34"
551,0.0019593504,"21-01-2017,08:29:35"
552,0.002301498,"21-01-2017,08:29:35"
553,0.002643752,"21-01-2017,08:29:35"
554,0.0003331037,"21-01-2017,08:29:35"
555,0.00028171384,"21-01-2017,08:29:35"
556,0.00017339147,"21-01-2017,08:29:36"
557,9.683904e-05,"21-01-2017,08:29:36"
558,0.00018750053,"21-01-2017,08:29:36"
559,0.0005226975,"21-01-2017,08:29:36"
560,0.0033169533,"21-01-2017,08:29:37"
561,0.003779128,"21-01-2017,08:29:37"
562,0.003634156,"21-01-2017,08:29:37"
563,0.0028052968,"21-01-2017,08:29:37"
564,0.0030685163,"21-01-2017,08:29:38"
565,0.0034310874,"21-01-2017,08:29:38"
566,0.003186026,"21-01-2017,08:29:38"
567,0.0020565856,"21-01-2017,08:29:38"
568,0.0008648142,"21-01-2017,08:29:38"
569,0.0008258181,"21-01-2017,08:29:39"
570,0.0014300565,"21-01-2017,08:29:39"
571,0.0011802145,"21-01-2017,08:29:39"
572,0.0016123551,"21-01-2017,08:29:39"
573,0.0022416273,"21-01-2017,08:29:40"
574,0.0031534221,"21-01-2017,08:29:40"
575,0.003030345,"21-01-2017,08:29:40"
576,0.0033416257,"21-01-2017,08:29:40"
577,0.0036504255,"21-01-2017,08:29:41"
578,0.0039645093,"21-01-2017,08:29:41"
579,0.0037327157,"21-01-2017,08:29:41"
580,0.0026098418,"21-01-2017,08:29:41"
581,0.001431862,"21-01-2017,08:29:42"
582,0.00069295004,"21-01-2017,08:29:42"
583,0.0009408767,"21-01-2017,08:29:42"
584,0.0022212223,"21-01-2017,08:29:42"
585,0.0017521932,"21-01-2017,08:29:42"
586,0.0042602345,"21-01-2017,08:29:43"
587,0.04076903,"21-01-2017,08:29:43"
588,0.10898599,"21-01-2017,08:29:43"
589,0.121021315,"21-01-2017,08:29:43"
590,0.10010379,"21-01-2017,08:29:44"
591,0.11040448,"21-01-2017,08:29:44"
592,0.098256476,"21-01-2017,08:29:44"
593,0.054696634,"21-01-2017,08:29:44"
594,0.00453909,"21-01-2017,08:29:45"
595,0.00453909,"21-01-2017,08:29:45"
596,0.0043600076,"21-01-2017,08:29:45"
597,0.14195295,"21-01-2017,08:29:45"
598,0.13855709,"21-01-2017,08:29:46"
599,0.1504516,"21-01-2017,08:29:46"
600,0.13513666,"21-01-2017,08:29:46"
601,0.14667784,"21-01-2017,08:29:46"
602,0.12214873,"21-01-2017,08:29:47"
603,0.14131616,"21-01-2017,08:29:47"
